feature_family_id	sample_stem	status	area	apex_rt	peak_start_rt	peak_end_rt	neutral_loss_tag	family_center_mz	family_center_rt	area_baseline_corrected	area_uncertainty	area_uncertainty_formula_version	baseline_residual_mad	area_uncertainty_noise_source	baseline_type	baseline_score	uncertainty_fraction	baseline_fraction	integration_scan_count	area_baseline_corrected_asls	baseline_score_asls
FAM001815	TumorBC2263_DNA	detected	509722	14.3717	14.2474	14.4961	DNA_dR	464.016	14.2638	357438	229.378	baseline_residual_mad_v1	35.0389	asls_residual	linear_edge	0.701242	0.000450005	0.701242	7	508902	0.998392
FAM001815	TumorBC2312_DNA	detected	1.31123e+06	14.1478	13.9477	14.2634	DNA_dR	464.016	14.2638	1.18228e+06	369.515	baseline_residual_mad_v1	106.496	asls_residual	linear_edge	0.901659	0.000281808	0.901659	10	1.30704e+06	0.996802
FAM001816	BenignfatBC1055_DNA	detected	3.69324e+06	14.2695	14.1034	14.5187	DNA_dR	464.016	14.2695	2.95625e+06	1980.01	baseline_residual_mad_v1	240.48	asls_residual	linear_edge	0.800448	0.000536119	0.800448	11	3.68286e+06	0.99719
FAM001816	BenignfatBC1151_DNA	duplicate_assigned	1.11868e+07	14.3556	14.1069	14.6456	DNA_dR	464.016	14.2695	9.89587e+06	7760.04	baseline_residual_mad_v1	838.327	asls_residual	linear_edge	0.884606	0.000693681	0.884606	14	1.11425e+07	0.996046
FAM001816	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	1.74892e+06	14.1792	13.9719	14.3865	DNA_dR	464.016	14.2695	1.05727e+06	933.626	baseline_residual_mad_v1	113.316	asls_residual	linear_edge	0.604529	0.000533831	0.604529	11	1.7439e+06	0.997133
FAM001816	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	2.586e+07	14.235	14.0277	14.3593	DNA_dR	464.016	14.2695	1.96565e+07	13381.3	baseline_residual_mad_v1	1922.04	asls_residual	linear_edge	0.760113	0.000517451	0.760113	9	2.57972e+07	0.997572
FAM001816	NormalBC2263_DNA	duplicate_assigned	2.25827e+06	14.335	14.2106	14.583	DNA_dR	464.016	14.2695	1.08333e+06	1188.23	baseline_residual_mad_v1	151.111	asls_residual	linear_edge	0.479719	0.000526169	0.479719	10	2.25219e+06	0.997311
FAM001816	NormalBC2312_DNA	duplicate_assigned	1.80597e+06	14.2166	14.092	14.341	DNA_dR	464.016	14.2695	988706	924.38	baseline_residual_mad_v1	232.466	asls_residual	linear_edge	0.547465	0.000511847	0.547465	7	1.80018e+06	0.996794
FAM001816	TumorBC2263_DNA	duplicate_assigned	509722	14.3717	14.2474	14.4961	DNA_dR	464.016	14.2695	357438	228.392	baseline_residual_mad_v1	34.9083	asls_residual	linear_edge	0.701242	0.000448072	0.701242	7	508903	0.998393
FAM001816	TumorBC2312_DNA	duplicate_assigned	646005	14.379	14.3001	14.5034	DNA_dR	464.016	14.2695	541019	265.896	baseline_residual_mad_v1	99.0711	asls_residual	linear_edge	0.837484	0.0004116	0.837484	6	643489	0.996105
FAM001817	BenignfatBC1055_DNA	duplicate_assigned	3.69324e+06	14.2695	14.1034	14.5187	DNA_dR	464.016	14.3556	2.95625e+06	1985.86	baseline_residual_mad_v1	241.01	asls_residual	linear_edge	0.800448	0.000537701	0.800448	11	3.68285e+06	0.997188
FAM001817	BenignfatBC1151_DNA	detected	1.11868e+07	14.3556	14.1069	14.6456	DNA_dR	464.016	14.3556	9.89587e+06	7868.93	baseline_residual_mad_v1	849.209	asls_residual	linear_edge	0.884606	0.000703415	0.884606	14	1.11424e+07	0.996038
FAM001817	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	1.74892e+06	14.1792	13.9719	14.3865	DNA_dR	464.016	14.3556	1.05727e+06	925.621	baseline_residual_mad_v1	112.327	asls_residual	linear_edge	0.604529	0.000529254	0.604529	11	1.7439e+06	0.997133
FAM001817	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	2.586e+07	14.235	14.0277	14.3593	DNA_dR	464.016	14.3556	1.96565e+07	13129.9	baseline_residual_mad_v1	1885.93	asls_residual	linear_edge	0.760113	0.000507729	0.760113	9	2.57972e+07	0.997574
FAM001817	NormalBC2263_DNA	duplicate_assigned	2.25827e+06	14.335	14.2106	14.583	DNA_dR	464.016	14.3556	1.08333e+06	1180.74	baseline_residual_mad_v1	150.153	asls_residual	linear_edge	0.479719	0.000522851	0.479719	10	2.25219e+06	0.997311
FAM001817	NormalBC2312_DNA	duplicate_assigned	1.28032e+06	14.4652	14.3822	14.6315	DNA_dR	464.016	14.3556	387838	933.393	baseline_residual_mad_v1	230.349	asls_residual	linear_edge	0.302922	0.000729028	0.302922	7	1.27458e+06	0.995514
FAM001817	TumorBC2263_DNA	duplicate_assigned	509722	14.3717	14.2474	14.4961	DNA_dR	464.016	14.3556	357438	229.491	baseline_residual_mad_v1	35.0747	asls_residual	linear_edge	0.701242	0.000450228	0.701242	7	508903	0.998392
FAM001817	TumorBC2312_DNA	duplicate_assigned	646005	14.379	14.3001	14.5034	DNA_dR	464.016	14.3556	541019	242.535	baseline_residual_mad_v1	90.7075	asls_residual	linear_edge	0.837484	0.000375438	0.837484	6	643490	0.996107
FAM001818	BenignfatBC1055_DNA	duplicate_assigned	3.69324e+06	14.2695	14.1034	14.5187	DNA_dR	464.016	14.3717	2.95625e+06	1985.86	baseline_residual_mad_v1	241.01	asls_residual	linear_edge	0.800448	0.000537701	0.800448	11	3.68285e+06	0.997188
FAM001818	BenignfatBC1151_DNA	duplicate_assigned	1.11868e+07	14.3556	14.1069	14.6456	DNA_dR	464.016	14.3717	9.89587e+06	7746.86	baseline_residual_mad_v1	836.816	asls_residual	linear_edge	0.884606	0.000692503	0.884606	14	1.11425e+07	0.996043
FAM001818	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	1.74892e+06	14.1792	13.9719	14.3865	DNA_dR	464.016	14.3717	1.05727e+06	924.743	baseline_residual_mad_v1	112.217	asls_residual	linear_edge	0.604529	0.000528752	0.604529	11	1.7439e+06	0.997134
FAM001818	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	2.586e+07	14.235	14.0277	14.3593	DNA_dR	464.016	14.3717	1.96565e+07	13044.1	baseline_residual_mad_v1	1905.52	asls_residual	linear_edge	0.760113	0.000504411	0.760113	9	2.57972e+07	0.997575
FAM001818	NormalBC2263_DNA	duplicate_assigned	2.25827e+06	14.335	14.2106	14.583	DNA_dR	464.016	14.3717	1.08333e+06	1175.37	baseline_residual_mad_v1	149.466	asls_residual	linear_edge	0.479719	0.000520474	0.479719	10	2.25219e+06	0.99731
FAM001818	NormalBC2312_DNA	duplicate_assigned	1.28032e+06	14.4652	14.3822	14.6315	DNA_dR	464.016	14.3717	387838	931.356	baseline_residual_mad_v1	229.646	asls_residual	linear_edge	0.302922	0.000727438	0.302922	7	1.27458e+06	0.995514
FAM001818	TumorBC2263_DNA	duplicate_assigned	509722	14.3717	14.2474	14.4961	DNA_dR	464.016	14.3717	357438	229.378	baseline_residual_mad_v1	35.0389	asls_residual	linear_edge	0.701242	0.000450005	0.701242	7	508902	0.998392
FAM001818	TumorBC2312_DNA	duplicate_assigned	646005	14.379	14.3001	14.5034	DNA_dR	464.016	14.3717	541019	239.146	baseline_residual_mad_v1	89.44	asls_residual	linear_edge	0.837484	0.000370192	0.837484	6	643490	0.996106
FAM001819	BenignfatBC1055_DNA	duplicate_assigned	3.69324e+06	14.2695	14.1034	14.5187	DNA_dR	464.016	14.379	2.95625e+06	1971.73	baseline_residual_mad_v1	239.233	asls_residual	linear_edge	0.800448	0.000533877	0.800448	11	3.68285e+06	0.997187
FAM001819	BenignfatBC1151_DNA	duplicate_assigned	1.11868e+07	14.3556	14.1069	14.6456	DNA_dR	464.016	14.379	9.89587e+06	7837.66	baseline_residual_mad_v1	846.598	asls_residual	linear_edge	0.884606	0.000700619	0.884606	14	1.11425e+07	0.996044
FAM001819	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	1.74892e+06	14.1792	13.9719	14.3865	DNA_dR	464.016	14.379	1.05727e+06	924.743	baseline_residual_mad_v1	112.217	asls_residual	linear_edge	0.604529	0.000528752	0.604529	11	1.7439e+06	0.997134
FAM001819	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	2.586e+07	14.235	14.0277	14.3593	DNA_dR	464.016	14.379	1.96565e+07	12915.5	baseline_residual_mad_v1	1888.06	asls_residual	linear_edge	0.760113	0.000499439	0.760113	9	2.57972e+07	0.997574
FAM001819	NormalBC2263_DNA	duplicate_assigned	2.25827e+06	14.335	14.2106	14.583	DNA_dR	464.016	14.379	1.08333e+06	1175.37	baseline_residual_mad_v1	149.466	asls_residual	linear_edge	0.479719	0.000520474	0.479719	10	2.25219e+06	0.99731
FAM001819	NormalBC2312_DNA	rescued	1.28032e+06	14.4652	14.3822	14.6315	DNA_dR	464.016	14.379	387838	931.356	baseline_residual_mad_v1	229.646	asls_residual	linear_edge	0.302922	0.000727438	0.302922	7	1.27458e+06	0.995514
FAM001819	TumorBC2263_DNA	rescued	509722	14.3717	14.2474	14.4961	DNA_dR	464.016	14.379	357438	227.007	baseline_residual_mad_v1	34.695	asls_residual	linear_edge	0.701242	0.000445355	0.701242	7	508902	0.998392
FAM001819	TumorBC2312_DNA	detected	646005	14.379	14.3001	14.5034	DNA_dR	464.016	14.379	541019	263.127	baseline_residual_mad_v1	98.1663	asls_residual	linear_edge	0.837484	0.000407314	0.837484	6	643489	0.996104
FAM001820	BenignfatBC1055_DNA	duplicate_assigned	3.69324e+06	14.2695	14.1034	14.5187	DNA_dR	464.017	14.1478	2.95625e+06	1964.47	baseline_residual_mad_v1	238.717	asls_residual	linear_edge	0.800448	0.000531909	0.800448	11	3.68286e+06	0.997191
FAM001820	BenignfatBC1151_DNA	duplicate_assigned	1.11868e+07	14.3556	14.1069	14.6456	DNA_dR	464.017	14.1478	9.89587e+06	7710.98	baseline_residual_mad_v1	833.72	asls_residual	linear_edge	0.884606	0.000689296	0.884606	14	1.11426e+07	0.99605
FAM001820	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	1.74892e+06	14.1792	13.9719	14.3865	DNA_dR	464.017	14.1478	1.05727e+06	926.312	baseline_residual_mad_v1	112.463	asls_residual	linear_edge	0.604529	0.000529649	0.604529	11	1.7439e+06	0.997133
FAM001820	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	2.586e+07	14.235	14.0277	14.3593	DNA_dR	464.017	14.1478	1.96565e+07	13556.2	baseline_residual_mad_v1	1945.69	asls_residual	linear_edge	0.760113	0.000524217	0.760113	9	2.57971e+07	0.997568
FAM001820	NormalBC2263_DNA	duplicate_assigned	2.25827e+06	14.335	14.2106	14.583	DNA_dR	464.017	14.1478	1.08333e+06	1192.94	baseline_residual_mad_v1	151.762	asls_residual	linear_edge	0.479719	0.000528253	0.479719	10	2.2522e+06	0.997313
FAM001820	NormalBC2312_DNA	duplicate_assigned	1.80597e+06	14.2166	14.092	14.341	DNA_dR	464.017	14.1478	988706	911.724	baseline_residual_mad_v1	234.356	asls_residual	linear_edge	0.547465	0.000504839	0.547465	7	1.80019e+06	0.996799
FAM001820	TumorBC2263_DNA	duplicate_assigned	509722	14.3717	14.2474	14.4961	DNA_dR	464.017	14.1478	357438	228.385	baseline_residual_mad_v1	34.9072	asls_residual	linear_edge	0.701242	0.000448057	0.701242	7	508903	0.998394
FAM001820	TumorBC2312_DNA	duplicate_assigned	1.31123e+06	14.1478	13.9477	14.2634	DNA_dR	464.017	14.1478	1.18228e+06	369.515	baseline_residual_mad_v1	106.496	asls_residual	linear_edge	0.901659	0.000281808	0.901659	10	1.30704e+06	0.996802
FAM001821	BenignfatBC1055_DNA	duplicate_assigned	3.69324e+06	14.2695	14.1034	14.5187	DNA_dR	464.017	14.2166	2.95625e+06	1977.06	baseline_residual_mad_v1	240.173	asls_residual	linear_edge	0.800448	0.00053532	0.800448	11	3.68286e+06	0.99719
FAM001821	BenignfatBC1151_DNA	duplicate_assigned	1.11868e+07	14.3556	14.1069	14.6456	DNA_dR	464.017	14.2166	9.89587e+06	7736.15	baseline_residual_mad_v1	836.056	asls_residual	linear_edge	0.884606	0.000691546	0.884606	14	1.11425e+07	0.996048
FAM001821	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	1.74892e+06	14.1792	13.9719	14.3865	DNA_dR	464.017	14.2166	1.05727e+06	937.548	baseline_residual_mad_v1	113.818	asls_residual	linear_edge	0.604529	0.000536074	0.604529	11	1.7439e+06	0.997133
FAM001821	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	2.586e+07	14.235	14.0277	14.3593	DNA_dR	464.017	14.2166	1.96565e+07	13335.8	baseline_residual_mad_v1	1948.15	asls_residual	linear_edge	0.760113	0.000515695	0.760113	9	2.57971e+07	0.99757
FAM001821	NormalBC2263_DNA	duplicate_assigned	2.25827e+06	14.335	14.2106	14.583	DNA_dR	464.017	14.2166	1.08333e+06	1185.91	baseline_residual_mad_v1	150.844	asls_residual	linear_edge	0.479719	0.000525142	0.479719	10	2.25219e+06	0.997312
FAM001821	NormalBC2312_DNA	duplicate_assigned	1.80597e+06	14.2166	14.092	14.341	DNA_dR	464.017	14.2166	988706	917.99	baseline_residual_mad_v1	234.861	asls_residual	linear_edge	0.547465	0.000508308	0.547465	7	1.80019e+06	0.996797
FAM001821	TumorBC2263_DNA	duplicate_assigned	509722	14.3717	14.2474	14.4961	DNA_dR	464.017	14.2166	357438	227.735	baseline_residual_mad_v1	34.8079	asls_residual	linear_edge	0.701242	0.000446782	0.701242	7	508903	0.998394
FAM001821	TumorBC2312_DNA	duplicate_assigned	1.31123e+06	14.1478	13.9477	14.2634	DNA_dR	464.017	14.2166	1.18228e+06	356.044	baseline_residual_mad_v1	102.758	asls_residual	linear_edge	0.901659	0.000271535	0.901659	10	1.30704e+06	0.996806
FAM001822	BenignfatBC1055_DNA	duplicate_assigned	3.69324e+06	14.2695	14.1034	14.5187	DNA_dR	464.017	14.335	2.95625e+06	1982.71	baseline_residual_mad_v1	240.649	asls_residual	linear_edge	0.800448	0.00053685	0.800448	11	3.68285e+06	0.997188
FAM001822	BenignfatBC1151_DNA	duplicate_assigned	1.11868e+07	14.3556	14.1069	14.6456	DNA_dR	464.017	14.335	9.89587e+06	7855.53	baseline_residual_mad_v1	848.579	asls_residual	linear_edge	0.884606	0.000702218	0.884606	14	1.11425e+07	0.996045
FAM001822	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	1.74892e+06	14.1792	13.9719	14.3865	DNA_dR	464.017	14.335	1.05727e+06	926.583	baseline_residual_mad_v1	112.44	asls_residual	linear_edge	0.604529	0.000529804	0.604529	11	1.7439e+06	0.997134
FAM001822	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	2.586e+07	14.235	14.0277	14.3593	DNA_dR	464.017	14.335	1.96565e+07	13209.6	baseline_residual_mad_v1	1897.38	asls_residual	linear_edge	0.760113	0.000510813	0.760113	9	2.57972e+07	0.997573
FAM001822	NormalBC2263_DNA	detected	2.25827e+06	14.335	14.2106	14.583	DNA_dR	464.017	14.335	1.08333e+06	1188.23	baseline_residual_mad_v1	151.111	asls_residual	linear_edge	0.479719	0.000526169	0.479719	10	2.25219e+06	0.997311
FAM001822	NormalBC2312_DNA	duplicate_assigned	1.80597e+06	14.2166	14.092	14.341	DNA_dR	464.017	14.335	988706	938.401	baseline_residual_mad_v1	231.484	asls_residual	linear_edge	0.547465	0.00051961	0.547465	7	1.80018e+06	0.996793
FAM001822	TumorBC2263_DNA	duplicate_assigned	509722	14.3717	14.2474	14.4961	DNA_dR	464.017	14.335	357438	228.307	baseline_residual_mad_v1	34.8952	asls_residual	linear_edge	0.701242	0.000447904	0.701242	7	508903	0.998393
FAM001822	TumorBC2312_DNA	duplicate_assigned	646005	14.379	14.3001	14.5034	DNA_dR	464.017	14.335	541019	253.389	baseline_residual_mad_v1	94.6833	asls_residual	linear_edge	0.837484	0.00039224	0.837484	6	643490	0.996106
FAM001823	BenignfatBC1055_DNA	duplicate_assigned	3.69324e+06	14.2695	14.1034	14.5187	DNA_dR	464.017	14.4652	2.95625e+06	1984.86	baseline_residual_mad_v1	240.679	asls_residual	linear_edge	0.800448	0.00053743	0.800448	11	3.68285e+06	0.997187
FAM001823	BenignfatBC1151_DNA	duplicate_assigned	1.11868e+07	14.3556	14.1069	14.6456	DNA_dR	464.017	14.4652	9.89587e+06	7907.93	baseline_residual_mad_v1	853.668	asls_residual	linear_edge	0.884606	0.000706902	0.884606	14	1.11425e+07	0.99604
FAM001823	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	1.74892e+06	14.1792	13.9719	14.3865	DNA_dR	464.017	14.4652	1.05727e+06	927.531	baseline_residual_mad_v1	112.555	asls_residual	linear_edge	0.604529	0.000530346	0.604529	11	1.74391e+06	0.997135
FAM001823	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	2.586e+07	14.235	14.0277	14.3593	DNA_dR	464.017	14.4652	1.96565e+07	12749.4	baseline_residual_mad_v1	1863.77	asls_residual	linear_edge	0.760113	0.000493016	0.760113	9	2.57973e+07	0.997576
FAM001823	NormalBC2263_DNA	duplicate_assigned	2.25827e+06	14.335	14.2106	14.583	DNA_dR	464.017	14.4652	1.08333e+06	1180.31	baseline_residual_mad_v1	150.09	asls_residual	linear_edge	0.479719	0.000522663	0.479719	10	2.25219e+06	0.99731
FAM001823	NormalBC2312_DNA	duplicate_assigned	1.28032e+06	14.4652	14.3822	14.6315	DNA_dR	464.017	14.4652	387838	927.059	baseline_residual_mad_v1	228.464	asls_residual	linear_edge	0.302922	0.000724081	0.302922	7	1.27458e+06	0.995511
FAM001823	TumorBC2263_DNA	duplicate_assigned	509722	14.3717	14.2474	14.4961	DNA_dR	464.017	14.4652	357438	229.622	baseline_residual_mad_v1	35.0742	asls_residual	linear_edge	0.701242	0.000450484	0.701242	7	508902	0.998392
FAM001823	TumorBC2312_DNA	duplicate_assigned	646005	14.379	14.3001	14.5034	DNA_dR	464.017	14.4652	541019	198.125	baseline_residual_mad_v1	77.996	asls_residual	linear_edge	0.837484	0.000306692	0.837484	6	643488	0.996103
FAM001824	BenignfatBC1055_DNA	rescued	537862	9.99839	9.91546	10.246	DNA_dR	466.241	11.0712	338567	190.738	baseline_residual_mad_v1	25.7088	asls_residual	linear_edge	0.629467	0.000354623	0.629467	9	536931	0.998269
FAM001824	BenignfatBC1151_DNA	duplicate_assigned	23473.7	11.584	10.394	11.6136	DNA_dR	466.241	11.0712	23473.7	323.006	baseline_residual_mad_v1	22.4524	asls_residual	linear_edge	1	0.0137603	1	34	23412.4	0.997388
FAM001824	Breast_Cancer_Tissue_pooled_QC3	rescued	1.67357e+06	11.2281	10.8966	11.3937	DNA_dR	466.241	11.0712	1.67357e+06	571.825	baseline_residual_mad_v1	64.1554	asls_residual	linear_edge	1	0.00034168	1	13	1.66952e+06	0.997581
FAM001824	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	200641	12.198	9.68901	12.2803	DNA_dR	466.241	11.0712	200641	213.643	baseline_residual_mad_v1	9.63306	asls_residual	linear_edge	1	0.0010648	1	90	200393	0.998761
FAM001824	NormalBC2263_DNA	duplicate_assigned	1.47155e+06	12.0157	10.181	12.2231	DNA_dR	466.241	11.0712	945450	847.053	baseline_residual_mad_v1	44.891	asls_residual	linear_edge	0.642487	0.000575621	0.642487	58	1.46834e+06	0.997818
FAM001824	NormalBC2312_DNA	duplicate_assigned	1.34206e+06	11.8749	10.5897	12.29	DNA_dR	466.241	11.0712	844414	3192.82	baseline_residual_mad_v1	193.833	asls_residual	linear_edge	0.629192	0.00237904	0.629192	75	1.33042e+06	0.991326
FAM001824	TumorBC2263_DNA	rescued	263178	11.0516	10.8855	11.0932	DNA_dR	466.241	11.0712	263178	372.217	baseline_residual_mad_v1	61.4049	asls_residual	linear_edge	1	0.00141431	1	6	262288	0.996616
FAM001824	TumorBC2312_DNA	detected	1.65891e+06	11.0712	10.4943	11.2087	DNA_dR	466.241	11.0712	1.65891e+06	1277.58	baseline_residual_mad_v1	166.568	asls_residual	linear_edge	1	0.000770137	1	27	1.65108e+06	0.995281
FAM001825	BenignfatBC1055_DNA	rescued	537862	9.99839	9.91546	10.246	DNA_dR	466.241	11.331	338567	190.738	baseline_residual_mad_v1	25.7088	asls_residual	linear_edge	0.629467	0.000354623	0.629467	9	536931	0.998269
FAM001825	BenignfatBC1151_DNA	rescued	23473.7	11.584	10.394	11.6136	DNA_dR	466.241	11.331	23473.7	323.006	baseline_residual_mad_v1	22.4524	asls_residual	linear_edge	1	0.0137603	1	34	23412.4	0.997388
FAM001825	Breast_Cancer_Tissue_pooled_QC3	rescued	1.67357e+06	11.2281	10.8966	11.3937	DNA_dR	466.241	11.331	1.67357e+06	571.825	baseline_residual_mad_v1	64.1554	asls_residual	linear_edge	1	0.00034168	1	13	1.66952e+06	0.997581
FAM001825	Breast_Cancer_Tissue_pooled_QC5	rescued	200641	12.198	9.68901	12.2803	DNA_dR	466.241	11.331	200641	213.643	baseline_residual_mad_v1	9.63306	asls_residual	linear_edge	1	0.0010648	1	90	200393	0.998761
FAM001825	NormalBC2263_DNA	rescued	1.50505e+06	12.0157	10.181	12.2647	DNA_dR	466.241	11.331	1.50505e+06	664.949	baseline_residual_mad_v1	34.9489	asls_residual	linear_edge	1	0.000441811	1	59	1.50183e+06	0.997861
FAM001825	NormalBC2312_DNA	detected	1.34206e+06	11.8749	10.5897	12.29	DNA_dR	466.241	11.331	844414	3441.68	baseline_residual_mad_v1	209.358	asls_residual	linear_edge	0.629192	0.00256447	0.629192	75	1.33063e+06	0.991486
FAM001825	TumorBC2263_DNA	rescued	917520	10.6781	10.2636	10.844	DNA_dR	466.241	11.331	917520	385.519	baseline_residual_mad_v1	40.266	asls_residual	linear_edge	1	0.000420175	1	15	911825	0.993793
FAM001825	TumorBC2312_DNA	detected	1.65891e+06	11.0712	10.4943	11.2087	DNA_dR	466.241	11.331	1.65891e+06	1277.58	baseline_residual_mad_v1	166.568	asls_residual	linear_edge	1	0.000770137	1	27	1.65108e+06	0.995281
FAM001826	BenignfatBC1151_DNA	rescued	141743	14.3142	14.2729	14.3142	DNA_dR	469.055	14.4132	0	53.127	baseline_residual_mad_v1	15.1824	asls_residual	linear_edge	0	0.000374813	0	2	141678	0.999548
FAM001826	TumorBC2263_DNA	detected	2.24817e+06	14.4132	14.2474	14.5376	DNA_dR	469.055	14.4132	1.82611e+06	968.628	baseline_residual_mad_v1	138.481	asls_residual	linear_edge	0.812266	0.000430852	0.812266	8	2.244e+06	0.998147
FAM001827	BenignfatBC1055_DNA	rescued	96437.8	15.5148	15.5148	15.5564	DNA_dR	469.194	15.172	0	53.4804	baseline_residual_mad_v1	15.1777	asls_residual	linear_edge	0	0.000554558	0	2	96340.2	0.998988
FAM001827	BenignfatBC1151_DNA	duplicate_assigned	75923.3	16.219	16.219	16.3022	DNA_dR	469.194	15.172	2980.93	61.9635	baseline_residual_mad_v1	14.4229	asls_residual	linear_edge	0.0392624	0.000816133	0.0392624	3	75852.5	0.999067
FAM001827	Breast_Cancer_Tissue_pooled_QC3	rescued	9462.34	14.6216	14.5518	14.6216	DNA_dR	469.194	15.172	0	13.6302	baseline_residual_mad_v1	3.16999	asls_residual	linear_edge	0	0.00144047	0	3	9457.43	0.999482
FAM001827	Breast_Cancer_Tissue_pooled_QC5	rescued	43878.5	15.0857	15.0857	15.1272	DNA_dR	469.194	15.172	0	8.75461	baseline_residual_mad_v1	3.61906	asls_residual	linear_edge	0	0.000199519	0	2	43864.5	0.99968
FAM001827	NormalBC2263_DNA	duplicate_assigned	412184	15.3595	14.873	15.4014	DNA_dR	469.194	15.172	24267.8	371.019	baseline_residual_mad_v1	39.8842	asls_residual	linear_edge	0.058876	0.000900129	0.058876	14	411915	0.999347
FAM001827	NormalBC2312_DNA	duplicate_assigned	120751	15.2837	15.2837	15.3252	DNA_dR	469.194	15.172	0	33.7871	baseline_residual_mad_v1	13.8968	asls_residual	linear_edge	0	0.000279807	0	2	120723	0.999768
FAM001827	TumorBC2312_DNA	detected	1.16627e+06	15.172	15.1301	15.2557	DNA_dR	469.194	15.172	131901	73.4605	baseline_residual_mad_v1	37.7572	asls_residual	linear_edge	0.113096	6.29874e-05	0.113096	4	1.16525e+06	0.999126
FAM001828	BenignfatBC1055_DNA	duplicate_assigned	273817	15.598	15.5148	15.6396	DNA_dR	469.195	15.2837	108275	80.4195	baseline_residual_mad_v1	16.1371	asls_residual	linear_edge	0.395427	0.000293698	0.395427	4	273569	0.999094
FAM001828	BenignfatBC1151_DNA	duplicate_assigned	75923.3	16.219	16.219	16.3022	DNA_dR	469.195	15.2837	2980.93	58.1276	baseline_residual_mad_v1	13.5259	asls_residual	linear_edge	0.0392624	0.00076561	0.0392624	3	75852.1	0.999061
FAM001828	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	9462.34	14.6216	14.5518	14.6216	DNA_dR	469.195	15.2837	0	13.3257	baseline_residual_mad_v1	3.09919	asls_residual	linear_edge	0	0.00140829	0	3	9457.44	0.999482
FAM001828	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	43878.5	15.0857	15.0857	15.1272	DNA_dR	469.195	15.2837	0	7.31687	baseline_residual_mad_v1	3.6062	asls_residual	linear_edge	0	0.000166753	0	2	43861.9	0.999622
FAM001828	NormalBC2263_DNA	duplicate_assigned	412184	15.3595	14.873	15.4014	DNA_dR	469.195	15.2837	24267.8	369.096	baseline_residual_mad_v1	39.6813	asls_residual	linear_edge	0.058876	0.000895464	0.058876	14	411915	0.999347
FAM001828	NormalBC2312_DNA	detected	242495	15.2837	13.8006	15.3252	DNA_dR	469.195	15.2837	242495	131.572	baseline_residual_mad_v1	11.0464	asls_residual	linear_edge	1	0.000542577	1	48	242440	0.999772
FAM001828	TumorBC2312_DNA	duplicate_assigned	1.16627e+06	15.172	15.1301	15.2557	DNA_dR	469.195	15.2837	131901	72.4567	baseline_residual_mad_v1	37.1798	asls_residual	linear_edge	0.113096	6.21267e-05	0.113096	4	1.16525e+06	0.999126
FAM001829	BenignfatBC1055_DNA	rescued	273817	15.598	15.5148	15.6396	DNA_dR	469.195	15.3342	108275	80.4195	baseline_residual_mad_v1	16.1371	asls_residual	linear_edge	0.395427	0.000293698	0.395427	4	273569	0.999094
FAM001829	BenignfatBC1151_DNA	rescued	75923.3	16.219	16.219	16.3022	DNA_dR	469.195	15.3342	2980.93	58.1276	baseline_residual_mad_v1	13.5259	asls_residual	linear_edge	0.0392624	0.00076561	0.0392624	3	75852.1	0.999061
FAM001829	Breast_Cancer_Tissue_pooled_QC3	rescued	20652.3	14.6216	14.5518	14.6555	DNA_dR	469.195	15.3342	20652.3	9.58576	baseline_residual_mad_v1	1.93088	asls_residual	linear_edge	1	0.000464149	1	4	20642.6	0.999528
FAM001829	Breast_Cancer_Tissue_pooled_QC5	rescued	43878.5	15.0857	15.0857	15.1272	DNA_dR	469.195	15.3342	0	7.31687	baseline_residual_mad_v1	3.6062	asls_residual	linear_edge	0	0.000166753	0	2	43861.9	0.999622
FAM001829	NormalBC2263_DNA	detected	412184	15.3595	14.873	15.4014	DNA_dR	469.195	15.3342	24267.8	373.263	baseline_residual_mad_v1	40.133	asls_residual	linear_edge	0.058876	0.000905574	0.058876	14	411915	0.999348
FAM001829	NormalBC2312_DNA	detected	242495	15.2837	13.8006	15.3252	DNA_dR	469.195	15.3342	242495	131.572	baseline_residual_mad_v1	11.0464	asls_residual	linear_edge	1	0.000542577	1	48	242440	0.999772
